"province_name","province_code","county_name","county_code","age_group","male","female"
"اصفهان","10","اصفهان","1002","20-24",78915,79419
"اصفهان","10","اصفهان","1002","25-29",110363,112567
"اصفهان","10","اصفهان","1002","30-34",127698,128528
"اصفهان","10","اصفهان","1002","35-39",104081,105082
"اصفهان","10","اصفهان","1002","40-44",83611,81896
"اصفهان","10","اصفهان","1002","45-49",77970,74470
"اصفهان","10","اصفهان","1002","50-54",67446,64261
"اصفهان","10","اصفهان","1002","55-59",55957,54845
"اصفهان","10","اصفهان","1002","60-64",44769,42307
"اصفهان","10","اصفهان","1002","65-69",29431,28596
"اصفهان","10","اصفهان","1002","70-74",20555,19995
"اصفهان","10","اصفهان","1002","75-79",14508,13062
"اصفهان","10","اصفهان","1002","80-84",9680,9105
"اصفهان","10","اصفهان","1002","85-89",4369,4953
"اصفهان","10","اصفهان","1002","90-94",1764,1900
"اصفهان","10","اصفهان","1002","95-99",254,347
"اصفهان","10","اصفهان","1002",">100",42,67
"اصفهان","10","خمینی شهر","1003","0-4",14299,13494
"اصفهان","10","خمینی شهر","1003","5-9",12870,12350
"اصفهان","10","خمینی شهر","1003","10-14",11363,10603
"اصفهان","10","خمینی شهر","1003","15-19",10717,10163
"اصفهان","10","خمینی شهر","1003","20-24",12473,11924
"اصفهان","10","خمینی شهر","1003","25-29",16638,16225
"اصفهان","10","خمینی شهر","1003","30-34",18576,17779
"اصفهان","10","خمینی شهر","1003","35-39",15282,14438
"اصفهان","10","خمینی شهر","1003","40-44",12720,11244
"اصفهان","10","خمینی شهر","1003","45-49",10807,9429
"اصفهان","10","خمینی شهر","1003","50-54",9064,7771
"اصفهان","10","خمینی شهر","1003","55-59",6547,5996
"اصفهان","10","خمینی شهر","1003","60-64",4646,4347
"اصفهان","10","خمینی شهر","1003","65-69",2933,3199
"اصفهان","10","خمینی شهر","1003","70-74",2112,2441
"اصفهان","10","خمینی شهر","1003","75-79",1793,1533
"اصفهان","10","خمینی شهر","1003","80-84",1223,1132
"اصفهان","10","خمینی شهر","1003","85-89",472,641
"اصفهان","10","خمینی شهر","1003","90-94",226,196
"اصفهان","10","خمینی شهر","1003","95-99",23,28
"اصفهان","10","خمینی شهر","1003",">100",3,7
"اصفهان","10","خوانسار","1004","0-4",1088,1006
"اصفهان","10","خوانسار","1004","5-9",1018,900
"اصفهان","10","خوانسار","1004","10-14",925,918
"اصفهان","10","خوانسار","1004","15-19",1101,1371
"اصفهان","10","خوانسار","1004","20-24",1286,1337
"اصفهان","10","خوانسار","1004","25-29",1611,1421
"اصفهان","10","خوانسار","1004","30-34",1643,1496
"اصفهان","10","خوانسار","1004","35-39",1268,1277
"اصفهان","10","خوانسار","1004","40-44",1041,1037
"اصفهان","10","خوانسار","1004","45-49",1024,996
"اصفهان","10","خوانسار","1004","50-54",956,930
"اصفهان","10","خوانسار","1004","55-59",956,879
"اصفهان","10","خوانسار","1004","60-64",683,773
"اصفهان","10","خوانسار","1004","65-69",443,611
"اصفهان","10","خوانسار","1004","70-74",404,560
"اصفهان","10","خوانسار","1004","75-79",402,448
"اصفهان","10","خوانسار","1004","80-84",363,393
"اصفهان","10","خوانسار","1004","85-89",140,174
"اصفهان","10","خوانسار","1004","90-94",65,69
"اصفهان","10","خوانسار","1004","95-99",25,7
"اصفهان","10","خوانسار","1004",">100",4,0
"اصفهان","10","سمیرم","1005","0-4",2916,2745
"اصفهان","10","سمیرم","1005","5-9",2675,2525
"اصفهان","10","سمیرم","1005","10-14",2457,2410
"اصفهان","10","سمیرم","1005","15-19",2424,2285
"اصفهان","10","سمیرم","1005","20-24",3149,2839
"اصفهان","10","سمیرم","1005","25-29",4503,3951
"اصفهان","10","سمیرم","1005","30-34",4263,3885
"اصفهان","10","سمیرم","1005","35-39",3273,3051
"اصفهان","10","سمیرم","1005","40-44",2681,2666
"اصفهان","10","سمیرم","1005","45-49",2321,2330
"اصفهان","10","سمیرم","1005","50-54",1780,1938
"اصفهان","10","سمیرم","1005","55-59",1632,1617
"اصفهان","10","سمیرم","1005","60-64",1252,1280
"اصفهان","10","سمیرم","1005","65-69",857,970
"اصفهان","10","سمیرم","1005","70-74",405,679
"اصفهان","10","سمیرم","1005","75-79",538,461
"اصفهان","10","سمیرم","1005","80-84",451,345
"اصفهان","10","سمیرم","1005","85-89",246,176
"اصفهان","10","سمیرم","1005","90-94",61,47
"اصفهان","10","سمیرم","1005","95-99",2,14
"اصفهان","10","سمیرم","1005",">100",0,9
"اصفهان","10","فریدن","1006","0-4",2157,2015
"اصفهان","10","فریدن","1006","5-9",2066,1926
"اصفهان","10","فریدن","1006","10-14",1701,1638
"اصفهان","10","فریدن","1006","15-19",1633,1546
"اصفهان","10","فریدن","1006","20-24",1993,1548
"اصفهان","10","فریدن","1006","25-29",2734,2288
"اصفهان","10","فریدن","1006","30-34",2691,2394
"اصفهان","10","فریدن","1006","35-39",2127,2038
"اصفهان","10","فریدن","1006","40-44",1776,1779
"اصفهان","10","فریدن","1006","45-49",1469,1462
"اصفهان","10","فریدن","1006","50-54",1217,1281
"اصفهان","10","فریدن","1006","55-59",1070,1123
"اصفهان","10","فریدن","1006","60-64",948,1117
"اصفهان","10","فریدن","1006","65-69",687,743
"اصفهان","10","فریدن","1006","70-74",493,473
"اصفهان","10","فریدن","1006","75-79",426,324
"اصفهان","10","فریدن","1006","80-84",308,333
"اصفهان","10","فریدن","1006","85-89",139,132
"اصفهان","10","فریدن","1006","90-94",45,37
"اصفهان","10","فریدن","1006","95-99",5,8
"اصفهان","10","فریدن","1006",">100",0,0
"اصفهان","10","فریدون شهر","1007","0-4",1651,1538
"اصفهان","10","فریدون شهر","1007","5-9",1508,1412
"اصفهان","10","فریدون شهر","1007","10-14",1283,1272
"اصفهان","10","فریدون شهر","1007","15-19",1172,1124
"اصفهان","10","فریدون شهر","1007","20-24",1526,1243
"اصفهان","10","فریدون شهر","1007","25-29",1948,1647
"اصفهان","10","فریدون شهر","1007","30-34",1798,1603
"اصفهان","10","فریدون شهر","1007","35-39",1413,1450
"اصفهان","10","فریدون شهر","1007","40-44",1183,1270
"اصفهان","10","فریدون شهر","1007","45-49",938,983
"اصفهان","10","فریدون شهر","1007","50-54",818,976
"اصفهان","10","فریدون شهر","1007","55-59",725,823
"اصفهان","10","فریدون شهر","1007","60-64",614,694
"اصفهان","10","فریدون شهر","1007","65-69",481,543
"اصفهان","10","فریدون شهر","1007","70-74",329,351
"اصفهان","10","فریدون شهر","1007","75-79",372,247
"اصفهان","10","فریدون شهر","1007","80-84",306,189
"اصفهان","10","فریدون شهر","1007","85-89",72,87
"اصفهان","10","فریدون شهر","1007","90-94",32,24
"اصفهان","10","فریدون شهر","1007","95-99",2,6
"اصفهان","10","فریدون شهر","1007",">100",0,1
"اصفهان","10","فلاورجان","1008","0-4",10954,10244
"اصفهان","10","فلاورجان","1008","5-9",10269,9777
"اصفهان","10","فلاورجان","1008","10-14",8919,8639
"اصفهان","10","فلاورجان","1008","15-19",8084,8121
"اصفهان","10","فلاورجان","1008","20-24",9185,9183
"اصفهان","10","فلاورجان","1008","25-29",13356,12820
"اصفهان","10","فلاورجان","1008","30-34",14431,13730
"اصفهان","10","فلاورجان","1008","35-39",11695,10811
"اصفهان","10","فلاورجان","1008","40-44",9709,8452
"اصفهان","10","فلاورجان","1008","45-49",9248,7762
"اصفهان","10","فلاورجان","1008","50-54",6993,5779
"اصفهان","10","فلاورجان","1008","55-59",5012,4611
"اصفهان","10","فلاورجان","1008","60-64",3771,3761
"اصفهان","10","فلاورجان","1008","65-69",2340,2768
"اصفهان","10","فلاورجان","1008","70-74",1754,1949
"اصفهان","10","فلاورجان","1008","75-79",1232,1064
"اصفهان","10","فلاورجان","1008","80-84",1160,922
"اصفهان","10","فلاورجان","1008","85-89",477,464
"اصفهان","10","فلاورجان","1008","90-94",179,152
"اصفهان","10","فلاورجان","1008","95-99",14,18
"اصفهان","10","فلاورجان","1008",">100",3,2
"اصفهان","10","شهرضا","1009","0-4",6270,5969
"اصفهان","10","شهرضا","1009","5-9",6069,5879
"اصفهان","10","شهرضا","1009","10-14",5443,5024
"اصفهان","10","شهرضا","1009","15-19",5203,4715
"اصفهان","10","شهرضا","1009","20-24",6178,5320
"اصفهان","10","شهرضا","1009","25-29",8223,7811
"اصفهان","10","شهرضا","1009","30-34",8839,8406
"اصفهان","10","شهرضا","1009","35-39",7159,6903
"اصفهان","10","شهرضا","1009","40-44",6032,5752
"اصفهان","10","شهرضا","1009","45-49",5536,5223
"اصفهان","10","شهرضا","1009","50-54",4379,4281
"اصفهان","10","شهرضا","1009","55-59",3660,3502
"اصفهان","10","شهرضا","1009","60-64",2808,2856
"اصفهان","10","شهرضا","1009","65-69",1871,2210
"اصفهان","10","شهرضا","1009","70-74",1315,1557
"اصفهان","10","شهرضا","1009","75-79",1140,1226
"اصفهان","10","شهرضا","1009","80-84",879,811
"اصفهان","10","شهرضا","1009","85-89",448,483
"اصفهان","10","شهرضا","1009","90-94",165,193
"اصفهان","10","شهرضا","1009","95-99",20,29
"اصفهان","10","شهرضا","1009",">100",3,7
"اصفهان","10","کاشان","1010","0-4",16019,15043
"اصفهان","10","کاشان","1010","5-9",13771,13063
"اصفهان","10","کاشان","1010","10-14",12107,11631
"اصفهان","10","کاشان","1010","15-19",12842,12922
"اصفهان","10","کاشان","1010","20-24",14721,14846
"اصفهان","10","کاشان","1010","25-29",17563,17566
"اصفهان","10","کاشان","1010","30-34",19466,18944
"اصفهان","10","کاشان","1010","35-39",15354,14853
"اصفهان","10","کاشان","1010","40-44",13007,12357
"اصفهان","10","کاشان","1010","45-49",12084,11478
"اصفهان","10","کاشان","1010","50-54",9979,9882
"اصفهان","10","کاشان","1010","55-59",7928,7717
"اصفهان","10","کاشان","1010","60-64",6387,6026
"اصفهان","10","کاشان","1010","65-69",4114,4084
"اصفهان","10","کاشان","1010","70-74",3038,3026
"اصفهان","10","کاشان","1010","75-79",2606,2604
"اصفهان","10","کاشان","1010","80-84",2208,2023
"اصفهان","10","کاشان","1010","85-89",1071,1089
"اصفهان","10","کاشان","1010","90-94",446,411
"اصفهان","10","کاشان","1010","95-99",84,85
"اصفهان","10","کاشان","1010",">100",11,26
"اصفهان","10","گلپایگان","1011","0-4",3607,3252
"اصفهان","10","گلپایگان","1011","5-9",3047,2929
"اصفهان","10","گلپایگان","1011","10-14",2788,2658
"اصفهان","10","گلپایگان","1011","15-19",2808,2511
"اصفهان","10","گلپایگان","1011","20-24",3244,2818
"اصفهان","10","گلپایگان","1011","25-29",4389,4212
"اصفهان","10","گلپایگان","1011","30-34",4745,4677
"اصفهان","10","گلپایگان","1011","35-39",4024,3717
"اصفهان","10","گلپایگان","1011","40-44",3176,2895
"اصفهان","10","گلپایگان","1011","45-49",2859,2894
"اصفهان","10","گلپایگان","1011","50-54",2642,2600
"اصفهان","10","گلپایگان","1011","55-59",2433,2310
"اصفهان","10","گلپایگان","1011","60-64",1909,1826
"اصفهان","10","گلپایگان","1011","65-69",1056,1351
"اصفهان","10","گلپایگان","1011","70-74",1059,1256
"اصفهان","10","گلپایگان","1011","75-79",861,986
"اصفهان","10","گلپایگان","1011","80-84",811,743
"اصفهان","10","گلپایگان","1011","85-89",324,350
"اصفهان","10","گلپایگان","1011","90-94",101,150
"اصفهان","10","گلپایگان","1011","95-99",27,33
"اصفهان","10","گلپایگان","1011",">100",3,5
"اصفهان","10","لنجان","1012","0-4",10630,10455
"اصفهان","10","لنجان","1012","5-9",10283,9763
"اصفهان","10","لنجان","1012","10-14",9303,8743
"اصفهان","10","لنجان","1012","15-19",8227,8049
"اصفهان","10","لنجان","1012","20-24",9194,9332
"اصفهان","10","لنجان","1012","25-29",13710,14083
"اصفهان","10","لنجان","1012","30-34",15164,15308
"اصفهان","10","لنجان","1012","35-39",12940,12463
"اصفهان","10","لنجان","1012","40-44",10534,9552
"اصفهان","10","لنجان","1012","45-49",8953,8051
"اصفهان","10","لنجان","1012","50-54",6823,6102
"اصفهان","10","لنجان","1012","55-59",5292,5407
"اصفهان","10","لنجان","1012","60-64",4231,4314
"اصفهان","10","لنجان","1012","65-69",3096,3113
"اصفهان","10","لنجان","1012","70-74",1887,1861
"اصفهان","10","لنجان","1012","75-79",1489,1221
"اصفهان","10","لنجان","1012","80-84",1122,926
"اصفهان","10","لنجان","1012","85-89",478,431
"اصفهان","10","لنجان","1012","90-94",178,148
"اصفهان","10","لنجان","1012","95-99",18,26
"اصفهان","10","لنجان","1012",">100",5,7
"اصفهان","10","نائین","1013","0-4",1627,1603
"اصفهان","10","نائین","1013","5-9",1327,1223
"اصفهان","10","نائین","1013","10-14",1208,1188
"اصفهان","10","نائین","1013","15-19",1101,1043
"اصفهان","10","نائین","1013","20-24",1270,1181
"اصفهان","10","نائین","1013","25-29",1887,1922
"اصفهان","10","نائین","1013","30-34",2133,2020
"اصفهان","10","نائین","1013","35-39",1677,1548
"اصفهان","10","نائین","1013","40-44",1394,1306
"اصفهان","10","نائین","1013","45-49",1173,1265
"اصفهان","10","نائین","1013","50-54",1154,1111
"اصفهان","10","نائین","1013","55-59",991,1026
"اصفهان","10","نائین","1013","60-64",796,820
"اصفهان","10","نائین","1013","65-69",551,648
"اصفهان","10","نائین","1013","70-74",405,560
"اصفهان","10","نائین","1013","75-79",363,525
"اصفهان","10","نائین","1013","80-84",309,348
"اصفهان","10","نائین","1013","85-89",175,206
"اصفهان","10","نائین","1013","90-94",73,83
"اصفهان","10","نائین","1013","95-99",4,14
"اصفهان","10","نائین","1013",">100",0,3
"اصفهان","10","نجف آباد","1014","0-4",15004,13969
"اصفهان","10","نجف آباد","1014","5-9",13354,12530
"اصفهان","10","نجف آباد","1014","10-14",11202,10633
"اصفهان","10","نجف آباد","1014","15-19",10123,9900
"اصفهان","10","نجف آباد","1014","20-24",11143,11543
"اصفهان","10","نجف آباد","1014","25-29",16306,16196
"اصفهان","10","نجف آباد","1014","30-34",18206,17803
"اصفهان","10","نجف آباد","1014","35-39",14788,14209
"اصفهان","10","نجف آباد","1014","40-44",11831,11358
"اصفهان","10","نجف آباد","1014","45-49",10236,9723
"اصفهان","10","نجف آباد","1014","50-54",7807,8017
"اصفهان","10","نجف آباد","1014","55-59",6556,6604
"اصفهان","10","نجف آباد","1014","60-64",5358,5075
"اصفهان","10","نجف آباد","1014","65-69",3379,3393
"اصفهان","10","نجف آباد","1014","70-74",2324,2379
"اصفهان","10","نجف آباد","1014","75-79",1994,1833
"اصفهان","10","نجف آباد","1014","80-84",1380,1316
"اصفهان","10","نجف آباد","1014","85-89",531,660
"اصفهان","10","نجف آباد","1014","90-94",233,224
"اصفهان","10","نجف آباد","1014","95-99",31,36
"اصفهان","10","نجف آباد","1014",">100",5,13
"اصفهان","10","نطنز","1015","0-4",1908,1789
"اصفهان","10","نطنز","1015","5-9",1622,1612
"اصفهان","10","نطنز","1015","10-14",1454,1379
"اصفهان","10","نطنز","1015","15-19",1316,1245
"اصفهان","10","نطنز","1015","20-24",1589,1494
"اصفهان","10","نطنز","1015","25-29",2205,2085
"اصفهان","10","نطنز","1015","30-34",2312,2258
"اصفهان","10","نطنز","1015","35-39",1981,1783
"اصفهان","10","نطنز","1015","40-44",1467,1484
"اصفهان","10","نطنز","1015","45-49",1478,1326
"اصفهان","10","نطنز","1015","50-54",1157,1101
"اصفهان","10","نطنز","1015","55-59",1022,1061
"اصفهان","10","نطنز","1015","60-64",751,803
"اصفهان","10","نطنز","1015","65-69",601,605
"اصفهان","10","نطنز","1015","70-74",438,526
"اصفهان","10","نطنز","1015","75-79",386,471
"اصفهان","10","نطنز","1015","80-84",380,340
"اصفهان","10","نطنز","1015","85-89",169,194
"اصفهان","10","نطنز","1015","90-94",74,77
"اصفهان","10","نطنز","1015","95-99",11,16
"اصفهان","10","نطنز","1015",">100",1,6
"اصفهان","10","شاهین شهر و میمه","1016","0-4",9082,8446
"اصفهان","10","شاهین شهر و میمه","1016","5-9",8329,7972
"اصفهان","10","شاهین شهر و میمه","1016","10-14",7606,7294
"اصفهان","10","شاهین شهر و میمه","1016","15-19",7045,6882
"اصفهان","10","شاهین شهر و میمه","1016","20-24",8154,8342
"اصفهان","10","شاهین شهر و میمه","1016","25-29",11897,12620
"اصفهان","10","شاهین شهر و میمه","1016","30-34",14216,14227
"اصفهان","10","شاهین شهر و میمه","1016","35-39",10883,10580
"اصفهان","10","شاهین شهر و میمه","1016","40-44",8122,7894
"اصفهان","10","شاهین شهر و میمه","1016","45-49",7203,7355
"اصفهان","10","شاهین شهر و میمه","1016","50-54",6366,6792
"اصفهان","10","شاهین شهر و میمه","1016","55-59",5595,6105
"اصفهان","10","شاهین شهر و میمه","1016","60-64",4942,4641
"اصفهان","10","شاهین شهر و میمه","1016","65-69",3161,3138
"اصفهان","10","شاهین شهر و میمه","1016","70-74",1885,1922
"اصفهان","10","شاهین شهر و میمه","1016","75-79",1405,1403
"اصفهان","10","شاهین شهر و میمه","1016","80-84",933,908
"اصفهان","10","شاهین شهر و میمه","1016","85-89",443,470
"اصفهان","10","شاهین شهر و میمه","1016","90-94",176,166
"اصفهان","10","شاهین شهر و میمه","1016","95-99",21,32
"اصفهان","10","شاهین شهر و میمه","1016",">100",3,11
"اصفهان","10","مبارکه","1017","0-4",6363,6074
"اصفهان","10","مبارکه","1017","5-9",5938,5545
"اصفهان","10","مبارکه","1017","10-14",5138,5078
"اصفهان","10","مبارکه","1017","15-19",4720,4724
"اصفهان","10","مبارکه","1017","20-24",5256,5340
"اصفهان","10","مبارکه","1017","25-29",7968,7790
"اصفهان","10","مبارکه","1017","30-34",8977,8509
"اصفهان","10","مبارکه","1017","35-39",6996,6553
"اصفهان","10","مبارکه","1017","40-44",6011,5274
"اصفهان","10","مبارکه","1017","45-49",5436,4780
"اصفهان","10","مبارکه","1017","50-54",4162,3681
"اصفهان","10","مبارکه","1017","55-59",3157,3098
"اصفهان","10","مبارکه","1017","60-64",2300,2194
"اصفهان","10","مبارکه","1017","65-69",1524,1680
"اصفهان","10","مبارکه","1017","70-74",1077,1273
"اصفهان","10","مبارکه","1017","75-79",890,847
"اصفهان","10","مبارکه","1017","80-84",679,567
"اصفهان","10","مبارکه","1017","85-89",300,283
"اصفهان","10","مبارکه","1017","90-94",126,108
"اصفهان","10","مبارکه","1017","95-99",11,14
"اصفهان","10","مبارکه","1017",">100",0,0
"اصفهان","10","آران و بیدگل","1018","0-4",4960,4869
"اصفهان","10","آران و بیدگل","1018","5-9",4413,4166
"اصفهان","10","آران و بیدگل","1018","10-14",3777,3596
"اصفهان","10","آران و بیدگل","1018","15-19",3424,3412
"اصفهان","10","آران و بیدگل","1018","20-24",3603,3434
"اصفهان","10","آران و بیدگل","1018","25-29",5027,5127
"اصفهان","10","آران و بیدگل","1018","30-34",5486,5249
"اصفهان","10","آران و بیدگل","1018","35-39",4475,4093
"اصفهان","10","آران و بیدگل","1018","40-44",4088,3719
"اصفهان","10","آران و بیدگل","1018","45-49",3629,3333
"اصفهان","10","آران و بیدگل","1018","50-54",2731,2665
"اصفهان","10","آران و بیدگل","1018","55-59",2143,2052
"اصفهان","10","آران و بیدگل","1018","60-64",1538,1512
"اصفهان","10","آران و بیدگل","1018","65-69",877,968
"اصفهان","10","آران و بیدگل","1018","70-74",742,896
"اصفهان","10","آران و بیدگل","1018","75-79",678,721
"اصفهان","10","آران و بیدگل","1018","80-84",636,586
"اصفهان","10","آران و بیدگل","1018","85-89",279,334
"اصفهان","10","آران و بیدگل","1018","90-94",119,116
"اصفهان","10","آران و بیدگل","1018","95-99",15,19
"اصفهان","10","آران و بیدگل","1018",">100",4,6
"اصفهان","10","تیران و کرون","1019","0-4",3498,3232
"اصفهان","10","تیران و کرون","1019","5-9",2869,2783
"اصفهان","10","تیران و کرون","1019","10-14",2433,2249
"اصفهان","10","تیران و کرون","1019","15-19",2069,2007
"اصفهان","10","تیران و کرون","1019","20-24",2653,2340
"اصفهان","10","تیران و کرون","1019","25-29",3872,3502
"اصفهان","10","تیران و کرون","1019","30-34",4070,3874
"اصفهان","10","تیران و کرون","1019","35-39",3270,2986
"اصفهان","10","تیران و کرون","1019","40-44",2660,2423
"اصفهان","10","تیران و کرون","1019","45-49",2267,2197
"اصفهان","10","تیران و کرون","1019","50-54",1848,1696
"اصفهان","10","تیران و کرون","1019","55-59",1495,1563
"اصفهان","10","تیران و کرون","1019","60-64",1232,1224
"اصفهان","10","تیران و کرون","1019","65-69",646,848
"اصفهان","10","تیران و کرون","1019","70-74",537,706
"اصفهان","10","تیران و کرون","1019","75-79",543,584
"اصفهان","10","تیران و کرون","1019","80-84",472,417
"اصفهان","10","تیران و کرون","1019","85-89",183,177
"اصفهان","10","تیران و کرون","1019","90-94",72,61
"اصفهان","10","تیران و کرون","1019","95-99",10,4
"اصفهان","10","تیران و کرون","1019",">100",2,1
"اصفهان","10","چادگان","1020","0-4",1563,1547
"اصفهان","10","چادگان","1020","5-9",1299,1327
"اصفهان","10","چادگان","1020","10-14",1150,1130
"اصفهان","10","چادگان","1020","15-19",986,996
"اصفهان","10","چادگان","1020","20-24",1467,1152
"اصفهان","10","چادگان","1020","25-29",1805,1506
"اصفهان","10","چادگان","1020","30-34",1710,1504
"اصفهان","10","چادگان","1020","35-39",1379,1247
"اصفهان","10","چادگان","1020","40-44",1025,1042
"اصفهان","10","چادگان","1020","45-49",834,944
"اصفهان","10","چادگان","1020","50-54",737,801
"اصفهان","10","چادگان","1020","55-59",703,779
"اصفهان","10","چادگان","1020","60-64",586,578
"اصفهان","10","چادگان","1020","65-69",349,450
"اصفهان","10","چادگان","1020","70-74",264,327
"اصفهان","10","چادگان","1020","75-79",251,229
"اصفهان","10","چادگان","1020","80-84",257,221
"اصفهان","10","چادگان","1020","85-89",134,108
"اصفهان","10","چادگان","1020","90-94",48,28
"اصفهان","10","چادگان","1020","95-99",7,5
"اصفهان","10","چادگان","1020",">100",0,4
"اصفهان","10","دهاقان","1021","0-4",1526,1335
"اصفهان","10","دهاقان","1021","5-9",1269,1176
"اصفهان","10","دهاقان","1021","10-14",1245,1057
"اصفهان","10","دهاقان","1021","15-19",1073,1044
"اصفهان","10","دهاقان","1021","20-24",1116,1077
"اصفهان","10","دهاقان","1021","25-29",1631,1546
"اصفهان","10","دهاقان","1021","30-34",1867,1771
"اصفهان","10","دهاقان","1021","35-39",1564,1562
"اصفهان","10","دهاقان","1021","40-44",1350,1243
"اصفهان","10","دهاقان","1021","45-49",1078,1102
"اصفهان","10","دهاقان","1021","50-54",912,826
"اصفهان","10","دهاقان","1021","55-59",782,761
"اصفهان","10","دهاقان","1021","60-64",595,640
"اصفهان","10","دهاقان","1021","65-69",427,577
"اصفهان","10","دهاقان","1021","70-74",294,439
"اصفهان","10","دهاقان","1021","75-79",331,380
"اصفهان","10","دهاقان","1021","80-84",311,213
"اصفهان","10","دهاقان","1021","85-89",131,132
"اصفهان","10","دهاقان","1021","90-94",64,52
"اصفهان","10","دهاقان","1021","95-99",5,5
"اصفهان","10","دهاقان","1021",">100",0,2
"اصفهان","10","برخوار","1022","0-4",6139,5797
"اصفهان","10","برخوار","1022","5-9",5222,4887
"اصفهان","10","برخوار","1022","10-14",4634,4283
"اصفهان","10","برخوار","1022","15-19",3821,3863
"اصفهان","10","برخوار","1022","20-24",4260,4368
"اصفهان","10","برخوار","1022","25-29",6311,6357
"اصفهان","10","برخوار","1022","30-34",7100,6886
"اصفهان","10","برخوار","1022","35-39",6158,5523
"اصفهان","10","برخوار","1022","40-44",5034,4307
"اصفهان","10","برخوار","1022","45-49",4020,3247
"اصفهان","10","برخوار","1022","50-54",3216,2623
"اصفهان","10","برخوار","1022","55-59",2280,2087
"اصفهان","10","برخوار","1022","60-64",1546,1564
"اصفهان","10","برخوار","1022","65-69",953,1042
"اصفهان","10","برخوار","1022","70-74",932,1024
"اصفهان","10","برخوار","1022","75-79",655,625
"اصفهان","10","برخوار","1022","80-84",531,515
"اصفهان","10","برخوار","1022","85-89",200,223
"اصفهان","10","برخوار","1022","90-94",91,82
"اصفهان","10","برخوار","1022","95-99",6,5
"اصفهان","10","برخوار","1022",">100",0,2
"اصفهان","10","خور و بیابانک","1023","0-4",1021,951
"اصفهان","10","خور و بیابانک","1023","5-9",810,771
"اصفهان","10","خور و بیابانک","1023","10-14",712,670
"اصفهان","10","خور و بیابانک","1023","15-19",622,600
"اصفهان","10","خور و بیابانک","1023","20-24",711,619
"اصفهان","10","خور و بیابانک","1023","25-29",1022,895
"اصفهان","10","خور و بیابانک","1023","30-34",1035,919
"اصفهان","10","خور و بیابانک","1023","35-39",799,718
"اصفهان","10","خور و بیابانک","1023","40-44",637,645
"اصفهان","10","خور و بیابانک","1023","45-49",524,575
"اصفهان","10","خور و بیابانک","1023","50-54",455,481
"اصفهان","10","خور و بیابانک","1023","55-59",411,448
"اصفهان","10","خور و بیابانک","1023","60-64",341,409
"اصفهان","10","خور و بیابانک","1023","65-69",260,283
"اصفهان","10","خور و بیابانک","1023","70-74",202,268
"اصفهان","10","خور و بیابانک","1023","75-79",179,239
"اصفهان","10","خور و بیابانک","1023","80-84",131,157
"اصفهان","10","خور و بیابانک","1023","85-89",73,99
"اصفهان","10","خور و بیابانک","1023","90-94",28,32
"اصفهان","10","خور و بیابانک","1023","95-99",4,3
"اصفهان","10","خور و بیابانک","1023",">100",0,2
"اصفهان","10","بوئین میاندشت","1024","0-4",888,787
"اصفهان","10","بوئین میاندشت","1024","5-9",799,772
"اصفهان","10","بوئین میاندشت","1024","10-14",700,710
"اصفهان","10","بوئین میاندشت","1024","15-19",725,657
"اصفهان","10","بوئین میاندشت","1024","20-24",1006,746
"اصفهان","10","بوئین میاندشت","1024","25-29",1364,1011
"اصفهان","10","بوئین میاندشت","1024","30-34",1197,1034
"اصفهان","10","بوئین میاندشت","1024","35-39",931,969
"اصفهان","10","بوئین میاندشت","1024","40-44",809,840
"اصفهان","10","بوئین میاندشت","1024","45-49",697,761
"اصفهان","10","بوئین میاندشت","1024","50-54",623,654
"اصفهان","10","بوئین میاندشت","1024","55-59",622,725
"اصفهان","10","بوئین میاندشت","1024","60-64",505,653
"اصفهان","10","بوئین میاندشت","1024","65-69",376,500
"اصفهان","10","بوئین میاندشت","1024","70-74",324,398
"اصفهان","10","بوئین میاندشت","1024","75-79",311,271
"اصفهان","10","بوئین میاندشت","1024","80-84",248,246
"اصفهان","10","بوئین میاندشت","1024","85-89",116,110
"اصفهان","10","بوئین میاندشت","1024","90-94",45,22
"اصفهان","10","بوئین میاندشت","1024","95-99",3,5
"اصفهان","10","بوئین میاندشت","1024",">100",2,1
"سیستان و بلوچستان","11","ایرانشهر","1101","0-4",19107,18274
"سیستان و بلوچستان","11","ایرانشهر","1101","5-9",16093,15577
"سیستان و بلوچستان","11","ایرانشهر","1101","10-14",12927,12620
"سیستان و بلوچستان","11","ایرانشهر","1101","15-19",12272,11908
"سیستان و بلوچستان","11","ایرانشهر","1101","20-24",12654,12071
"سیستان و بلوچستان","11","ایرانشهر","1101","25-29",12725,12623
"سیستان و بلوچستان","11","ایرانشهر","1101","30-34",11140,11305
"سیستان و بلوچستان","11","ایرانشهر","1101","35-39",8493,8611
"سیستان و بلوچستان","11","ایرانشهر","1101","40-44",6134,6160
"سیستان و بلوچستان","11","ایرانشهر","1101","45-49",4732,4971
"سیستان و بلوچستان","11","ایرانشهر","1101","50-54",2830,3317
"سیستان و بلوچستان","11","ایرانشهر","1101","55-59",2527,2795
"سیستان و بلوچستان","11","ایرانشهر","1101","60-64",2116,2156
"سیستان و بلوچستان","11","ایرانشهر","1101","65-69",1371,1669
"سیستان و بلوچستان","11","ایرانشهر","1101","70-74",842,891
"سیستان و بلوچستان","11","ایرانشهر","1101","75-79",557,644
"سیستان و بلوچستان","11","ایرانشهر","1101","80-84",590,511
