"province_name","province_code","county_name","county_code","gender","status","Elementary school","Middle school","High school","College","Higher education","Other education","Illitrate","Unknown"
"اصفهان","10","لنجان","1012","Male","Unemployed",914,2386,1687,4112,2186,7,252,0
"اصفهان","10","لنجان","1012","Female","Active",761,767,416,3042,6553,17,645,8
"اصفهان","10","لنجان","1012","Female","Unemployed",118,194,111,1026,2335,0,37,0
"اصفهان","10","نائین","1013","Male","Active",1578,1769,684,3495,2565,21,375,1
"اصفهان","10","نائین","1013","Male","Unemployed",99,157,112,288,314,1,3,0
"اصفهان","10","نائین","1013","Female","Active",324,174,27,356,1068,1,222,0
"اصفهان","10","نائین","1013","Female","Unemployed",8,20,6,70,296,0,2,0
"اصفهان","10","نجف آباد","1014","Male","Active",15909,19812,7099,24045,16476,126,4760,1
"اصفهان","10","نجف آباد","1014","Male","Unemployed",1376,2444,1247,3057,2278,11,384,0
"اصفهان","10","نجف آباد","1014","Female","Active",1251,834,308,2557,8628,14,1125,0
"اصفهان","10","نجف آباد","1014","Female","Unemployed",83,140,74,617,1957,0,37,0
"اصفهان","10","نطنز","1015","Male","Active",1908,1921,903,3481,2876,25,768,0
"اصفهان","10","نطنز","1015","Male","Unemployed",51,94,59,218,235,1,19,0
"اصفهان","10","نطنز","1015","Female","Active",628,238,96,613,1205,5,386,0
"اصفهان","10","نطنز","1015","Female","Unemployed",9,8,3,48,224,0,3,0
"اصفهان","10","شاهین شهر و میمه","1016","Male","Active",6997,11162,5513,21160,15566,94,2547,1
"اصفهان","10","شاهین شهر و میمه","1016","Male","Unemployed",467,1477,1082,3160,2580,4,123,0
"اصفهان","10","شاهین شهر و میمه","1016","Female","Active",693,706,464,3828,8562,21,532,0
"اصفهان","10","شاهین شهر و میمه","1016","Female","Unemployed",39,113,118,1291,3059,1,18,0
"اصفهان","10","مبارکه","1017","Male","Active",7002,9801,3497,13249,7148,101,2267,0
"اصفهان","10","مبارکه","1017","Male","Unemployed",514,1147,585,1713,988,9,127,0
"اصفهان","10","مبارکه","1017","Female","Active",510,409,154,1147,2937,15,471,0
"اصفهان","10","مبارکه","1017","Female","Unemployed",23,41,32,201,816,2,15,0
"اصفهان","10","آران و بیدگل","1018","Male","Active",7828,5518,1808,6797,4826,57,2345,6
"اصفهان","10","آران و بیدگل","1018","Male","Unemployed",301,285,123,352,326,3,65,1
"اصفهان","10","آران و بیدگل","1018","Female","Active",1044,361,89,732,2173,10,819,3
"اصفهان","10","آران و بیدگل","1018","Female","Unemployed",117,42,12,105,261,1,46,1
"اصفهان","10","تیران و کرون","1019","Male","Active",6453,5151,1805,4719,2225,24,1633,0
"اصفهان","10","تیران و کرون","1019","Male","Unemployed",248,400,152,441,297,1,50,0
"اصفهان","10","تیران و کرون","1019","Female","Active",395,181,64,429,993,3,221,0
"اصفهان","10","تیران و کرون","1019","Female","Unemployed",22,20,10,74,257,0,4,0
"اصفهان","10","چادگان","1020","Male","Active",2602,2271,656,1937,996,26,1489,0
"اصفهان","10","چادگان","1020","Male","Unemployed",264,295,114,288,140,1,49,0
"اصفهان","10","چادگان","1020","Female","Active",206,106,51,222,444,1,224,0
"اصفهان","10","چادگان","1020","Female","Unemployed",57,15,13,40,98,0,16,0
"اصفهان","10","دهاقان","1021","Male","Active",2662,2114,469,2700,1336,10,797,0
"اصفهان","10","دهاقان","1021","Male","Unemployed",216,243,88,337,210,1,53,0
"اصفهان","10","دهاقان","1021","Female","Active",176,69,20,169,498,1,176,0
"اصفهان","10","دهاقان","1021","Female","Unemployed",9,3,1,23,101,0,3,0
"اصفهان","10","برخوار","1022","Male","Active",10197,9660,2507,7974,3208,39,3651,4
"اصفهان","10","برخوار","1022","Male","Unemployed",478,680,267,629,351,1,132,1
"اصفهان","10","برخوار","1022","Female","Active",801,424,120,829,1304,3,510,0
"اصفهان","10","برخوار","1022","Female","Unemployed",34,21,16,68,243,0,8,0
"اصفهان","10","خور و بیابانک","1023","Male","Active",1312,926,346,1326,1074,14,212,0
"اصفهان","10","خور و بیابانک","1023","Male","Unemployed",59,81,43,101,122,1,7,0
"اصفهان","10","خور و بیابانک","1023","Female","Active",131,61,23,144,314,0,97,0
"اصفهان","10","خور و بیابانک","1023","Female","Unemployed",7,7,2,29,56,0,5,0
"اصفهان","10","بوئین میاندشت","1024","Male","Active",1620,1613,633,1606,1028,9,926,0
"اصفهان","10","بوئین میاندشت","1024","Male","Unemployed",82,199,80,240,169,0,34,0
"اصفهان","10","بوئین میاندشت","1024","Female","Active",98,56,28,163,433,1,118,0
"اصفهان","10","بوئین میاندشت","1024","Female","Unemployed",6,13,2,47,142,0,4,0
"قم","25","قم","2501","Male","Active",71189,65251,24506,67298,65357,1477,27595,234
"قم","25","قم","2501","Male","Unemployed",4969,6444,3162,7616,6648,66,1730,4
"قم","25","قم","2501","Female","Active",3942,2711,1300,6363,19144,173,3596,19
"قم","25","قم","2501","Female","Unemployed",313,385,258,1372,3722,14,113,0
"کردستان","12","بانه","1201","Male","Active",14269,11371,4220,7534,4710,67,5327,0
"کردستان","12","بانه","1201","Male","Unemployed",919,1144,518,791,485,0,274,0
"کردستان","12","بانه","1201","Female","Active",1455,571,238,627,1364,6,1608,0
"کردستان","12","بانه","1201","Female","Unemployed",211,121,59,132,268,0,165,0
"کردستان","12","بیجار","1202","Male","Active",6759,4721,1517,5050,4183,40,3565,0
"کردستان","12","بیجار","1202","Male","Unemployed",384,514,296,801,749,0,156,0
"کردستان","12","بیجار","1202","Female","Active",1041,400,120,640,2035,5,1047,0
"کردستان","12","بیجار","1202","Female","Unemployed",91,58,28,147,500,1,46,0
"کردستان","12","سقز","1203","Male","Active",18913,13591,5980,11318,9080,129,8486,1
"کردستان","12","سقز","1203","Male","Unemployed",1582,1887,1083,1875,1667,6,501,1
"کردستان","12","سقز","1203","Female","Active",1682,755,391,1292,3232,17,1872,1
"کردستان","12","سقز","1203","Female","Unemployed",230,205,147,431,1030,1,98,0
"کردستان","12","سنندج","1204","Male","Active",27631,26863,12899,32105,32964,236,13886,0
"کردستان","12","سنندج","1204","Male","Unemployed",2406,4478,2734,5785,5441,11,960,0
"کردستان","12","سنندج","1204","Female","Active",2811,1753,1017,4671,16410,39,3584,0
"کردستان","12","سنندج","1204","Female","Unemployed",595,663,420,1930,5458,6,263,0
"کردستان","12","قروه","1205","Male","Active",9162,7899,3378,9218,6106,59,5265,0
"کردستان","12","قروه","1205","Male","Unemployed",398,771,442,1385,1067,2,232,0
"کردستان","12","قروه","1205","Female","Active",913,509,190,968,2413,13,1320,0
"کردستان","12","قروه","1205","Female","Unemployed",55,65,29,224,641,2,76,0
"کردستان","12","مریوان","1206","Male","Active",12899,13898,6417,10567,8031,66,7273,0
"کردستان","12","مریوان","1206","Male","Unemployed",2279,3962,2078,3286,1862,5,799,0
"کردستان","12","مریوان","1206","Female","Active",3797,2239,889,2765,3661,18,3662,0
"کردستان","12","مریوان","1206","Female","Unemployed",1600,1264,538,1894,1692,10,519,0
"کردستان","12","دیواندره","1207","Male","Active",6690,5210,2089,4173,2945,44,3860,0
"کردستان","12","دیواندره","1207","Male","Unemployed",278,497,292,553,494,0,70,0
"کردستان","12","دیواندره","1207","Female","Active",820,477,168,487,960,3,959,0
"کردستان","12","دیواندره","1207","Female","Unemployed",119,86,42,133,270,0,56,0
"کردستان","12","کامیاران","1208","Male","Active",7961,6782,2831,5920,3799,44,4639,0
"کردستان","12","کامیاران","1208","Male","Unemployed",719,1169,657,1293,867,1,318,0
"کردستان","12","کامیاران","1208","Female","Active",678,291,135,496,1279,2,803,0
"کردستان","12","کامیاران","1208","Female","Unemployed",111,64,42,212,414,0,39,0
"کردستان","12","سروآباد","1209","Male","Active",3076,2791,1553,2115,1349,35,2999,0
"کردستان","12","سروآباد","1209","Male","Unemployed",152,380,267,383,270,0,115,0
"کردستان","12","سروآباد","1209","Female","Active",665,358,143,234,321,4,1099,0
"کردستان","12","سروآباد","1209","Female","Unemployed",32,45,25,66,97,0,40,0
"کردستان","12","دهگلان","1210","Male","Active",5118,4237,1723,3745,2589,26,2800,0
"کردستان","12","دهگلان","1210","Male","Unemployed",424,674,369,908,649,2,130,0
"کردستان","12","دهگلان","1210","Female","Active",556,235,112,383,591,5,875,0
"کردستان","12","دهگلان","1210","Female","Unemployed",88,69,41,147,209,1,42,0
"کرمان","08","بافت","0801","Male","Active",1845,3005,1957,6711,5608,107,2223,0
"کرمان","08","بافت","0801","Male","Unemployed",65,189,216,829,1016,3,98,0
"کرمان","08","بافت","0801","Female","Active",503,449,376,1798,3640,43,1009,0
"کرمان","08","بافت","0801","Female","Unemployed",23,47,52,377,1262,1,48,0
"کرمان","08","بم","0802","Male","Active",6537,9784,7791,21732,12423,458,5153,15
"کرمان","08","بم","0802","Male","Unemployed",257,528,611,2085,1686,45,215,3
"کرمان","08","بم","0802","Female","Active",620,850,948,3120,6761,95,731,4
"کرمان","08","بم","0802","Female","Unemployed",35,65,94,635,1688,25,47,1
"کرمان","08","جیرفت","0803","Male","Active",9286,12513,8310,23137,19664,422,13189,4
"کرمان","08","جیرفت","0803","Male","Unemployed",312,719,807,3274,4002,54,540,1
"کرمان","08","جیرفت","0803","Female","Active",1743,1667,1356,5671,11630,103,3263,7
"کرمان","08","جیرفت","0803","Female","Unemployed",178,247,285,1887,4445,19,283,1
"کرمان","08","رفسنجان","0804","Male","Active",14199,16927,8146,21120,15426,414,14895,19
"کرمان","08","رفسنجان","0804","Male","Unemployed",586,1327,978,2309,2079,42,406,2
"کرمان","08","رفسنجان","0804","Female","Active",1195,1046,516,3022,6136,62,1534,3
"کرمان","08","رفسنجان","0804","Female","Unemployed",91,141,103,671,1531,13,58,0
"کرمان","08","زرند","0805","Male","Active",5977,7624,3483,9352,5160,389,2193,9
"کرمان","08","زرند","0805","Male","Unemployed",363,836,521,1274,722,19,134,0
"کرمان","08","زرند","0805","Female","Active",500,456,234,1568,3304,25,371,0
"کرمان","08","زرند","0805","Female","Unemployed",61,115,78,555,964,5,26,0
"کرمان","08","سیرجان","0806","Male","Active",11686,15848,8004,28210,16932,601,8639,79
"کرمان","08","سیرجان","0806","Male","Unemployed",456,1030,892,3058,2469,44,184,4
"کرمان","08","سیرجان","0806","Female","Active",1292,1262,681,3874,7770,271,1468,0
"کرمان","08","سیرجان","0806","Female","Unemployed",127,240,180,1222,2578,22,44,0
"کرمان","08","شهربابک","0807","Male","Active",2821,3746,2132,10187,7459,57,3772,0
"کرمان","08","شهربابک","0807","Male","Unemployed",121,374,316,1428,1459,13,122,0
"کرمان","08","شهربابک","0807","Female","Active",383,381,250,1759,4501,10,973,0
"کرمان","08","شهربابک","0807","Female","Unemployed",27,59,49,590,1803,3,24,0
"کرمان","08","کرمان","0808","Male","Active",25283,31318,15139,54245,46400,650,15298,112
"کرمان","08","کرمان","0808","Male","Unemployed",973,1904,1415,4808,5051,36,338,7
"کرمان","08","کرمان","0808","Female","Active",2349,2174,1254,9437,26499,110,2134,5
"کرمان","08","کرمان","0808","Female","Unemployed",154,280,242,1865,5791,11,80,3
"کرمان","08","کهنوج","0809","Male","Active",4582,5225,2520,4288,3847,58,3997,20
"کرمان","08","کهنوج","0809","Male","Unemployed",208,448,337,621,480,2,113,6
"کرمان","08","کهنوج","0809","Female","Active",794,593,400,872,1634,11,1018,3
"کرمان","08","کهنوج","0809","Female","Unemployed",75,87,83,286,473,2,57,1
"کرمان","08","بردسیر","0810","Male","Active",3832,4436,2115,6240,3121,58,2778,0
"کرمان","08","بردسیر","0810","Male","Unemployed",148,305,229,880,588,3,77,0
"کرمان","08","بردسیر","0810","Female","Active",665,535,326,1568,1949,17,919,0
"کرمان","08","بردسیر","0810","Female","Unemployed",68,85,57,436,642,0,39,0
"کرمان","08","راور","0811","Male","Active",2162,2549,1139,2844,1332,50,561,0
"کرمان","08","راور","0811","Male","Unemployed",109,198,138,308,170,6,11,0
"کرمان","08","راور","0811","Female","Active",303,194,96,510,902,26,206,0
"کرمان","08","راور","0811","Female","Unemployed",11,34,18,113,184,7,0,0
"کرمان","08","عنبرآباد","0812","Male","Active",4263,3785,2411,4176,2093,73,5781,0
"کرمان","08","عنبرآباد","0812","Male","Unemployed",169,301,268,777,409,4,163,0
"کرمان","08","عنبرآباد","0812","Female","Active",803,471,357,913,1136,20,1541,0
"کرمان","08","عنبرآباد","0812","Female","Unemployed",84,102,135,309,415,0,139,0
"کرمان","08","منوجان","0813","Male","Active",3386,3521,2109,2743,1606,47,2905,0
"کرمان","08","منوجان","0813","Male","Unemployed",272,404,324,469,280,0,131,0
"کرمان","08","منوجان","0813","Female","Active",645,426,279,522,951,3,711,0
"کرمان","08","منوجان","0813","Female","Unemployed",92,101,75,175,359,0,44,0
"کرمان","08","کوهبنان","0814","Male","Active",642,852,354,1666,1058,7,175,0
"کرمان","08","کوهبنان","0814","Male","Unemployed",36,73,45,232,155,0,11,0
"کرمان","08","کوهبنان","0814","Female","Active",127,64,45,347,647,2,54,0
"کرمان","08","کوهبنان","0814","Female","Unemployed",13,24,12,161,158,0,4,0
"کرمان","08","رودبار جنوب","0815","Male","Active",7216,4315,2112,1961,1132,60,8371,0
"کرمان","08","رودبار جنوب","0815","Male","Unemployed",455,450,346,346,212,18,575,0
"کرمان","08","رودبار جنوب","0815","Female","Active",2101,766,460,516,536,9,2911,1
"کرمان","08","رودبار جنوب","0815","Female","Unemployed",256,179,104,144,218,4,369,1
"کرمان","08","قلعه گنج","0816","Male","Active",3780,2965,1627,1998,1432,46,6050,0
"کرمان","08","قلعه گنج","0816","Male","Unemployed",206,263,224,289,168,2,182,0
"کرمان","08","قلعه گنج","0816","Female","Active",678,347,218,370,647,15,1990,0
"کرمان","08","قلعه گنج","0816","Female","Unemployed",31,33,34,67,128,1,30,0
"کرمان","08","ریگان","0817","Male","Active",4701,4285,2364,3364,1375,66,5290,2
"کرمان","08","ریگان","0817","Male","Unemployed",156,183,139,268,161,5,231,1
"کرمان","08","ریگان","0817","Female","Active",545,486,263,376,456,16,798,1
"کرمان","08","ریگان","0817","Female","Unemployed",54,39,23,77,88,2,88,0
"کرمان","08","رابر","0818","Male","Active",934,1354,688,2910,2252,53,1296,0
"کرمان","08","رابر","0818","Male","Unemployed",15,74,60,367,355,5,35,0
"کرمان","08","رابر","0818","Female","Active",138,114,115,444,1068,5,232,0
"کرمان","08","رابر","0818","Female","Unemployed",14,28,12,156,349,1,11,0
"کرمان","08","فهرج","0819","Male","Active",4177,4102,2311,2782,860,34,3227,0
"کرمان","08","فهرج","0819","Male","Unemployed",142,190,141,246,99,1,56,0
"کرمان","08","فهرج","0819","Female","Active",512,389,220,323,327,6,388,0
"کرمان","08","فهرج","0819","Female","Unemployed",50,43,30,76,81,0,59,0
"کرمان","08","انار","0820","Male","Active",2175,2128,1045,2165,1790,20,1171,0
"کرمان","08","انار","0820","Male","Unemployed",64,129,102,193,250,3,39,0
"کرمان","08","انار","0820","Female","Active",465,163,104,334,615,5,232,0
"کرمان","08","انار","0820","Female","Unemployed",10,9,4,52,130,1,7,0
"کرمان","08","نرماشیر","0821","Male","Active",2689,3195,1722,4074,1150,91,1656,2
"کرمان","08","نرماشیر","0821","Male","Unemployed",81,140,136,375,121,22,36,1
"کرمان","08","نرماشیر","0821","Female","Active",238,224,165,445,512,4,265,0
"کرمان","08","نرماشیر","0821","Female","Unemployed",12,24,34,88,125,0,8,0
"کرمان","08","فاریاب","0822","Male","Active",1729,1550,921,1497,1033,20,1912,0
"کرمان","08","فاریاب","0822","Male","Unemployed",167,205,114,304,252,1,256,0
"کرمان","08","فاریاب","0822","Female","Active",358,270,178,315,445,10,529,0
"کرمان","08","فاریاب","0822","Female","Unemployed",47,57,29,75,189,0,85,0
"کرمان","08","ارزوئیه","0823","Male","Active",1765,1993,1115,2876,1359,25,1617,0
"کرمان","08","ارزوئیه","0823","Male","Unemployed",43,112,136,439,308,4,76,0
"کرمان","08","ارزوئیه","0823","Female","Active",249,231,131,564,722,7,395,0
"کرمان","08","ارزوئیه","0823","Female","Unemployed",16,37,24,144,271,1,18,0
"کرمانشاه","05","اسلام آباد غرب","0501","Male","Active",6487,7288,3320,9319,6575,76,5619,0
"کرمانشاه","05","اسلام آباد غرب","0501","Male","Unemployed",1307,2441,1343,3781,2742,4,774,0
"کرمانشاه","05","اسلام آباد غرب","0501","Female","Active",1360,774,368,1955,3878,11,1502,0
"کرمانشاه","05","اسلام آباد غرب","0501","Female","Unemployed",964,589,247,1490,2585,0,531,0
"کرمانشاه","05","کرمانشاه","0502","Male","Active",45862,56806,25158,77977,56672,393,22206,4
"کرمانشاه","05","کرمانشاه","0502","Male","Unemployed",6221,12489,7498,17382,12849,53,2830,0
"کرمانشاه","05","کرمانشاه","0502","Female","Active",3110,2705,1513,9932,29499,63,3062,1
"کرمانشاه","05","کرمانشاه","0502","Female","Unemployed",822,1161,817,5076,13380,15,306,0
"کرمانشاه","05","پاوه","0503","Male","Active",1944,2807,1595,4657,3376,16,1188,0
"کرمانشاه","05","پاوه","0503","Male","Unemployed",181,701,530,1394,1006,4,83,0
"کرمانشاه","05","پاوه","0503","Female","Active",380,353,195,607,1484,5,543,0
"کرمانشاه","05","پاوه","0503","Female","Unemployed",99,170,103,323,780,0,36,0
"کرمانشاه","05","سرپل ذهاب","0504","Male","Active",4845,3968,1484,4600,3374,33,3736,0
"کرمانشاه","05","سرپل ذهاب","0504","Male","Unemployed",587,792,437,1124,932,3,234,0
"کرمانشاه","05","سرپل ذهاب","0504","Female","Active",640,340,127,651,1412,2,964,0
"کرمانشاه","05","سرپل ذهاب","0504","Female","Unemployed",184,116,44,305,721,0,103,0
"کرمانشاه","05","سنقر","0505","Male","Active",6556,4413,1665,4208,2717,44,3453,0
"کرمانشاه","05","سنقر","0505","Male","Unemployed",408,621,352,857,725,1,137,0
"کرمانشاه","05","سنقر","0505","Female","Active",877,234,84,376,1083,6,1078,0
"کرمانشاه","05","سنقر","0505","Female","Unemployed",117,65,30,132,414,3,37,0
"کرمانشاه","05","قصرشیرین","0506","Male","Active",1136,1289,770,2427,1145,8,685,0
"کرمانشاه","05","قصرشیرین","0506","Male","Unemployed",130,237,133,473,223,0,79,0
"کرمانشاه","05","قصرشیرین","0506","Female","Active",158,80,40,246,418,0,212,0
"کرمانشاه","05","قصرشیرین","0506","Female","Unemployed",29,31,17,121,206,0,12,0
"کرمانشاه","05","کنگاور","0507","Male","Active",4978,4970,1666,4240,2683,76,2144,0
"کرمانشاه","05","کنگاور","0507","Male","Unemployed",474,856,419,878,728,6,144,0
"کرمانشاه","05","کنگاور","0507","Female","Active",466,219,107,481,1456,7,435,0
"کرمانشاه","05","کنگاور","0507","Female","Unemployed",84,72,50,207,649,1,13,0
"کرمانشاه","05","گیلانغرب","0508","Male","Active",2046,1863,1093,3670,3001,45,3327,0
"کرمانشاه","05","گیلانغرب","0508","Male","Unemployed",179,358,269,1065,1082,17,204,0
"کرمانشاه","05","گیلانغرب","0508","Female","Active",331,182,174,855,1282,9,758,0
"کرمانشاه","05","گیلانغرب","0508","Female","Unemployed",134,98,100,518,718,7,82,0
"کرمانشاه","05","جوانرود","0509","Male","Active",3594,4516,1811,4574,3149,39,2643,0
"کرمانشاه","05","جوانرود","0509","Male","Unemployed",650,1452,786,1618,930,3,277,0
"کرمانشاه","05","جوانرود","0509","Female","Active",483,485,192,704,1124,1,406,0
"کرمانشاه","05","جوانرود","0509","Female","Unemployed",279,327,134,515,665,0,91,0
"کرمانشاه","05","صحنه","0510","Male","Active",4533,4435,1289,4520,2529,9,2808,0
"کرمانشاه","05","صحنه","0510","Male","Unemployed",267,551,288,911,702,2,88,0
"کرمانشاه","05","صحنه","0510","Female","Active",776,246,87,427,992,4,728,0
"کرمانشاه","05","صحنه","0510","Female","Unemployed",43,24,25,163,458,0,13,0
"کرمانشاه","05","هرسین","0511","Male","Active",4166,4715,1653,4707,2303,43,3286,0
"کرمانشاه","05","هرسین","0511","Male","Unemployed",719,1327,646,1547,660,13,432,0
"کرمانشاه","05","هرسین","0511","Female","Active",510,375,125,759,1256,11,532,0
"کرمانشاه","05","هرسین","0511","Female","Unemployed",279,239,91,539,682,6,76,0
"کرمانشاه","05","ثلاث باباجانی","0512","Male","Active",2848,1975,842,1644,921,10,2196,0
"کرمانشاه","05","ثلاث باباجانی","0512","Male","Unemployed",890,899,403,582,258,4,338,0
"کرمانشاه","05","ثلاث باباجانی","0512","Female","Active",667,326,104,201,192,1,556,0
"کرمانشاه","05","ثلاث باباجانی","0512","Female","Unemployed",411,196,64,124,108,1,234,0
"کرمانشاه","05","دالاهو","0513","Male","Active",2119,2083,880,1950,873,11,1476,0
"کرمانشاه","05","دالاهو","0513","Male","Unemployed",146,177,139,262,173,0,29,0
"کرمانشاه","05","دالاهو","0513","Female","Active",278,109,32,201,360,2,331,0
"کرمانشاه","05","دالاهو","0513","Female","Unemployed",51,20,9,57,100,1,11,0
"کرمانشاه","05","روانسر","0514","Male","Active",2374,3172,1447,3200,2160,20,1813,0
"کرمانشاه","05","روانسر","0514","Male","Unemployed",458,879,520,1094,769,6,393,0
"کرمانشاه","05","روانسر","0514","Female","Active",205,205,118,299,601,4,290,0
"کرمانشاه","05","روانسر","0514","Female","Unemployed",100,138,78,207,346,2,22,0
"هرمزگان","22","ابوموسی","2201","Male","Active",229,446,629,1639,2058,4,18,0
"هرمزگان","22","ابوموسی","2201","Male","Unemployed",0,6,6,6,6,0,2,0
"هرمزگان","22","ابوموسی","2201","Female","Active",6,4,10,32,107,1,0,0
"هرمزگان","22","ابوموسی","2201","Female","Unemployed",0,0,1,8,18,0,0,0
"هرمزگان","22","بندرعباس","2202","Male","Active",23941,30494,16904,53684,38167,336,8856,1
"هرمزگان","22","بندرعباس","2202","Male","Unemployed",1241,2216,2271,5801,2780,12,315,0
"هرمزگان","22","بندرعباس","2202","Female","Active",2918,2062,1373,7506,21068,48,2256,0
"هرمزگان","22","بندرعباس","2202","Female","Unemployed",302,418,351,2206,4824,5,130,0
"هرمزگان","22","بندرلنگه","2203","Male","Active",9298,7947,4558,10097,7610,175,5130,5
"هرمزگان","22","بندرلنگه","2203","Male","Unemployed",353,564,536,724,417,5,119,0
"هرمزگان","22","بندرلنگه","2203","Female","Active",1432,529,293,1430,3482,26,1138,0
"هرمزگان","22","بندرلنگه","2203","Female","Unemployed",143,76,51,278,477,3,36,0
"هرمزگان","22","قشم","2204","Male","Active",9075,8705,4617,7073,4216,157,3071,1
"هرمزگان","22","قشم","2204","Male","Unemployed",327,803,704,660,288,6,118,1
"هرمزگان","22","قشم","2204","Female","Active",1821,770,398,1282,2308,19,1029,0
"هرمزگان","22","قشم","2204","Female","Unemployed",206,148,94,366,567,1,33,0
"هرمزگان","22","میناب","2205","Male","Active",16091,14571,7483,9196,5334,101,9320,0
"هرمزگان","22","میناب","2205","Male","Unemployed",1013,1619,1386,1597,830,4,432,0
"هرمزگان","22","میناب","2205","Female","Active",2594,1254,767,1642,3188,16,2408,0
"هرمزگان","22","میناب","2205","Female","Unemployed",323,227,193,462,726,0,138,0
"هرمزگان","22","جاسک","2206","Male","Active",3288,1926,1129,1614,1256,28,3542,0
"هرمزگان","22","جاسک","2206","Male","Unemployed",370,349,283,209,98,2,189,0
"هرمزگان","22","جاسک","2206","Female","Active",949,176,104,203,603,8,1409,0
"هرمزگان","22","جاسک","2206","Female","Unemployed",131,43,43,71,138,1,69,0
"هرمزگان","22","رودان","2207","Male","Active",6216,6059,3410,5431,3174,64,4045,0
"هرمزگان","22","رودان","2207","Male","Unemployed",269,609,571,960,529,2,156,0
"هرمزگان","22","رودان","2207","Female","Active",914,454,293,698,1447,7,1068,0
"هرمزگان","22","رودان","2207","Female","Unemployed",98,79,79,229,358,0,69,0
"هرمزگان","22","حاجی آباد","2208","Male","Active",3739,3205,1536,4607,2339,44,2427,0
"هرمزگان","22","حاجی آباد","2208","Male","Unemployed",157,176,238,652,366,3,48,0
"هرمزگان","22","حاجی آباد","2208","Female","Active",359,201,100,451,1146,6,375,0
"هرمزگان","22","حاجی آباد","2208","Female","Unemployed",44,27,29,148,282,0,22,0
"هرمزگان","22","بستک","2209","Male","Active",4419,3583,2377,3039,2736,82,2083,0
"هرمزگان","22","بستک","2209","Male","Unemployed",205,368,369,393,393,4,55,0
"هرمزگان","22","بستک","2209","Female","Active",1552,639,395,835,1363,15,1341,0
"هرمزگان","22","بستک","2209","Female","Unemployed",98,97,87,205,263,1,33,0
"هرمزگان","22","خمیر","2210","Male","Active",3180,2729,1612,2944,1419,67,1303,0
"هرمزگان","22","خمیر","2210","Male","Unemployed",171,284,271,471,153,6,38,0
"هرمزگان","22","خمیر","2210","Female","Active",865,294,196,503,809,6,620,0
"هرمزگان","22","خمیر","2210","Female","Unemployed",71,46,42,143,200,0,13,0
"هرمزگان","22","پارسیان","2211","Male","Active",1880,1953,1133,2982,2876,70,1839,0
"هرمزگان","22","پارسیان","2211","Male","Unemployed",67,161,146,379,321,14,21,0
"هرمزگان","22","پارسیان","2211","Female","Active",548,324,173,662,1289,11,666,0
"هرمزگان","22","پارسیان","2211","Female","Unemployed",28,48,32,165,403,0,17,0
"هرمزگان","22","سیریک","2212","Male","Active",2980,1899,1252,1315,928,18,1464,0
"هرمزگان","22","سیریک","2212","Male","Unemployed",221,307,316,303,161,0,67,0
"هرمزگان","22","سیریک","2212","Female","Active",951,224,176,323,583,6,885,0
"هرمزگان","22","سیریک","2212","Female","Unemployed",92,55,55,158,173,0,36,0
"هرمزگان","22","بشاگرد","2213","Male","Active",2166,843,502,737,573,37,2219,0
"هرمزگان","22","بشاگرد","2213","Male","Unemployed",171,121,121,187,83,2,88,0
"هرمزگان","22","بشاگرد","2213","Female","Active",337,108,61,108,204,14,518,0
"هرمزگان","22","بشاگرد","2213","Female","Unemployed",46,16,12,36,49,0,29,0
"گلستان","27","بندرگز","2701","Male","Active",1903,2584,1047,3866,1940,20,1144,0
"گلستان","27","بندرگز","2701","Male","Unemployed",144,297,129,652,423,1,61,0
"گلستان","27","بندرگز","2701","Female","Active",201,181,88,464,943,2,289,0
"گلستان","27","بندرگز","2701","Female","Unemployed",44,62,20,169,322,0,18,0
"گلستان","27","ترکمن","2702","Male","Active",3005,5683,2281,5221,3251,34,1062,1
"گلستان","27","ترکمن","2702","Male","Unemployed",267,646,295,595,542,2,66,0
"گلستان","27","ترکمن","2702","Female","Active",658,442,136,611,1446,11,678,1
"گلستان","27","ترکمن","2702","Female","Unemployed",33,63,28,145,494,1,30,0
"گلستان","27","علی آباد","2703","Male","Active",7887,9311,3783,7279,4883,256,4190,0
"گلستان","27","علی آباد","2703","Male","Unemployed",651,1099,617,928,855,21,287,0
"گلستان","27","علی آباد","2703","Female","Active",1483,759,275,1179,2565,84,1781,0
"گلستان","27","علی آباد","2703","Female","Unemployed",256,210,84,398,654,11,141,0
"گلستان","27","کردکوی","2704","Male","Active",3261,4035,2356,5266,3090,38,2244,0
"گلستان","27","کردکوی","2704","Male","Unemployed",249,417,318,685,514,4,114,0
"گلستان","27","کردکوی","2704","Female","Active",404,376,227,767,1311,4,611,0
"گلستان","27","کردکوی","2704","Female","Unemployed",30,32,32,169,356,0,16,0
"گلستان","27","گرگان","2705","Male","Active",18767,23578,10445,32204,35116,260,9538,2
"گلستان","27","گرگان","2705","Male","Unemployed",1133,2299,1468,4011,4693,18,489,0
"گلستان","27","گرگان","2705","Female","Active",2415,1891,997,5041,18478,49,2298,0
"گلستان","27","گرگان","2705","Female","Unemployed",267,328,252,1207,4659,4,148,0
"گلستان","27","گنبدکاووس","2706","Male","Active",19140,22239,11690,17446,13623,113,8133,0
"گلستان","27","گنبدکاووس","2706","Male","Unemployed",2084,3516,2088,2473,2423,9,548,0
"گلستان","27","گنبدکاووس","2706","Female","Active",4256,1705,805,2522,6354,17,3476,0
